80 58 4 87 53 38 69 62 41 8 36 8 32 42 92 43 37 61 4 71 85 85 68 86 23 38 50 68 40 59 49 74 35 2 29 59 38 9 58 80 37 87 41 90 40 21 95 58 73 2 20 91 68 71 23 96 9 23 36 55 10 44 7 39 99 7 92 52 5 85 88 53 18 99 8 42 86 55 15 15 23 7 29 85 48 86 72 22 63 73 17 62 67 69 69 66 39 65 89 63
93 19 83 14 69 61 14 90 80 100 70 92 32 7 1 90 46 98 89 75 87 71 25 31 52 83 1 100 89 17 72 54 65 94 36 80 44 79 5 87 34 38 42 91 89 100 81 5 85 89 56 35 78 83 77 55 37 26 76 14 7 46 90 97 72 50 100 75 24 96 33 22 22 60 74 7 90 59 38 45 61 87 73 82 95 21 31 97 97 12 87 4 49 93 53 47 25 21 2 80
98 66 36 39 69 63 96 38 25 54 46 25 27 29 86 62 57 32 74 21 7 53 87 2 70 100 24 29 1 13 93 98 69 51 26 89 56 79 73 11 96 14 84 62 17 38 40 64 62 100 27 59 65 89 46 19 49 77 30 63 76 94 11 57 91 47 16 7 62 25 79 36 48 5 65 12 85 33 65 34 32 92 82 97 42 58 44 7 42 95 7 2 71 20 78 30 21 31 64 7
16 79 97 83 40 31 86 22 67 64 77 8 81 14 55 87 52 81 74 54 56 1 59 8 38 73 12 81 2 33 45 13 90 87 44 85 27 70 8 13 80 68 12 72 8 97 77 85 49 81 87 99 50 66 55 39 61 38 79 41 72 39 45 7 4 82 20 70 81 24 59 86 33 50 77 48 23 10 96 17 54 18 50 68 63 43 37 71 86 96 51 97 98 8 84 2 64 42 80 7
19 99 58 55 72 96 37 99 86 93 17 59 99 54 34 46 61 69 65 43 74 43 8 22 25 29 63 43 22 62 38 92 75 14 70 100 43 100 14 67 78 23 54 58 100 45 24 64 17 76 78 24 80 38 50 20 68 86 35 36 60 59 86 48 86 26 83 50 86 27 22 34 97 93 20 63 57 50 58 17 10 34 88 6 58 71 43 93 13 63 97 91 100 98 47 49 4 87 10 92
52 93 21 1 74 32 31 92 75 75 88 1 49 22 93 26 90 61 85 46 50 63 19 4 41 40 49 82 35 23 17 99 42 73 97 2 24 32 43 17 13 35 66 84 28 17 15 6 40 73 3 1 33 58 81 52 19 27 23 16 3 40 76 85 75 35 70 38 9 14 8 78 54 45 57 92 98 10 68 25 29 68 66 51 58 67 54 23 91 72 26 15 37 54 41 91 81 98 21 34
36 14 59 21 5 28 77 27 71 53 47 12 48 68 31 26 72 46 86 59 46 98 94 55 87 42 49 88 13 13 49 27 78 93 19 57 22 64 49 8 43 22 42 64 77 56 12 95 8 17 31 40 41 80 16 87 60 28 54 11 95 75 55 71 14 74 35 55 53 46 99 36 47 12 78 89 46 94 69 83 37 19 94 76 58 26 28 10 83 81 71 11 82 49 41 76 2 99 34 50
12 72 59 84 28 51 82 80 10 69 31 24 53 73 98 37 95 80 44 75 94 51 59 41 55 36 45 66 76 22 10 84 81 60 10 14 44 47 72 1 56 64 36 26 79 90 84 1 71 43 1 16 54 19 22 59 39 50 98 60 57 15 32 67 26 87 39 17 93 51 68 12 29 52 100 75 2 88 30 32 63 32 36 99 83 80 35 62 39 29 100 88 9 4 76 64 50 51 31 80
62 53 40 9 89 17 9 51 27 43 1 76 67 50 83 2 29 46 100 41 13 65 28 19 99 34 84 7 64 63 77 74 2 94 64 98 88 1 38 80 58 62 14 87 84 94 98 19 49 76 19 60 58 66 66 26 98 50 50 38 85 60 12 72 33 15 20 83 75 72 96 100 9 83 40 79 26 76 11 88 31 32 100 68 31 35 63 65 95 12 27 62 56 42 75 91 67 19 100 86
22 22 90 64 36 97 22 2 57 76 94 43 23 58 82 25 87 80 8 91 48 29 60 46 99 41 100 53 59 65 54 96 85 83 20 59 88 95 23 37 49 23 68 96 5 83 89 62 48 47 43 85 49 20 47 20 84 5 25 81 82 87 50 30 75 78 99 54 99 46 94 28 69 90 23 32 72 53 7 59 93 77 87 19 20 1 18 24 29 16 28 10 30 33 67 33 66 87 93 70
85 92 75 24 89 26 66 47 48 87 87 54 74 90 94 39 32 96 49 66 18 28 90 32 45 35 8 95 26 45 91 79 83 72 13 64 22 5 99 96 27 54 70 74 60 89 36 74 52 72 96 10 56 28 83 58 63 100 43 93 66 62 96 26 6 72 6 66 80 3 16 70 33 78 43 91 1 1 4 71 10 1 47 90 35 31 79 13 94 28 69 63 23 66 47 75 25 96 82 61
63 1 29 3 12 69 14 1 21 27 42 54 94 46 11 45 38 91 91 46 20 52 5 91 62 78 56 79 76 67 86 41 63 9 13 98 40 77 15 35 33 28 2 7 70 70 29 84 56 38 30 76 25 11 4 34 5 3 84 84 91 51 6 29 8 20 88 80 70 74 30 87 83 34 23 88 29 77 99 75 39 46 94 56 42 34 94 61 87 52 26 41 60 2 21 87 15 86 11 77
85 56 47 71 14 74 37 58 51 67 45 53 68 22 81 62 31 65 41 27 33 89 34 63 6 39 68 35 77 21 3 17 94 72 35 3 58 38 3 45 7 26 92 60 52 16 24 11 77 1 44 62 61 99 59 88 98 42 39 3 76 23 100 66 44 83 48 6 55 55 55 26 70 36 81 9 53 64 55 100 20 59 42 89 16 83 20 82 80 77 6 7 15 32 24 70 54 38 49 44
90 7 93 36 69 10 98 69 31 53 88 72 4 71 63 75 18 83 93 61 28 47 60 50 80 2 87 42 86 80 67 74 63 54 77 4 50 54 37 80 19 6 35 10 51 100 80 92 45 22 35 32 35 59 92 42 24 4 9 62 25 77 72 33 79 99 69 13 78 54 80 89 20 98 40 48 66 81 10 15 33 77 21 73 16 29 79 56 80 54 74 3 98 75 77 39 68 69 79 83
51 87 8 13 27 98 42 13 58 91 19 39 12 75 20 23 38 1 12 2 92 63 97 88 13 77 66 26 19 19 50 79 47 52 33 26 76 30 61 92 96 39 73 24 51 10 77 9 84 99 40 22 78 15 32 68 16 52 47 99 53 71 66 50 95 39 57 74 16 60 12 24 79 82 92 66 46 94 42 91 25 99 41 22 17 65 89 21 86 61 29 13 13 68 76 84 65 10 60 9
5 18 39 11 44 73 47 85 15 23 7 31 39 26 20 18 53 73 86 84 47 11 24 85 81 56 56 96 94 11 99 55 35 28 78 64 84 22 75 48 37 72 75 98 31 80 25 13 39 47 24 7 4 38 76 20 15 98 85 34 25 8 53 92 82 78 45 64 7 92 14 13 95 20 53 80 99 84 100 94 88 26 86 28 7 12 11 71 23 97 54 16 81 48 74 73 71 9 45 57
4 14 73 98 65 90 72 38 14 57 53 62 67 79 59 79 40 62 16 16 47 65 93 89 56 45 72 57 83 26 11 67 57 32 18 71 14 24 27 77 24 11 51 77 99 34 89 10 37 37 42 70 85 98 29 14 36 93 28 76 73 38 67 37 59 67 91 74 30 74 48 40 91 79 43 38 6 24 48 49 16 80 30 12 31 85 69 72 46 100 21 19 16 25 12 97 68 12 45 62
78 27 92 32 43 59 5 78 63 71 38 74 44 37 64 43 40 46 98 4 16 47 91 47 84 25 31 50 83 48 15 77 77 47 58 68 59 89 12 93 87 82 15 20 26 86 49 67 21 82 18 66 76 78 24 28 43 47 36 94 43 87 1 39 4 47 36 42 78 46 36 92 46 78 36 4 18 89 13 99 52 65 98 15 78 11 55 2 71 13 27 56 57 39 90 62 25 83 72 27
26 71 63 69 93 48 38 83 66 75 33 91 25 42 56 21 40 70 8 70 12 19 73 63 48 4 90 5 47 76 58 96 79 13 41 5 30 20 30 28 67 45 90 97 7 71 66 95 14 50 50 1 45 28 32 32 35 87 99 33 98 57 56 66 40 8 53 95 90 67 25 26 61 98 47 46 36 72 87 56 83 100 79 75 85 79 83 81 31 47 92 17 30 38 36 77 50 73 11 94
46 33 84 16 42 90 46 54 37 20 19 10 76 38 26 42 99 33 88 77 70 57 38 50 49 4 48 80 15 33 80 96 51 82 91 31 97 10 43 51 60 45 84 63 20 81 98 15 64 31 80 96 58 100 41 90 69 39 13 67 72 68 18 30 94 80 58 88 67 90 53 41 53 68 30 52 3 15 28 73 29 84 76 16 48 86 100 33 90 66 40 13 61 84 56 92 88 92 38 81
42 29 34 83 46 59 65 8 71 70 64 10 22 92 9 32 39 94 4 100 4 22 72 50 38 18 86 85 78 8 88 17 66 51 85 95 72 18 7 38 49 40 75 89 66 78 97 98 7 37 45 63 22 49 51 63 9 54 88 3 79 100 32 62 82 84 75 85 9 86 72 37 84 15 86 33 29 54 23 91 52 60 58 84 27 19 14 12 79 77 72 28 32 93 65 28 91 66 97 11
43 76 72 18 15 43 37 37 100 11 51 4 74 50 85 87 58 74 8 81 44 45 53 53 95 71 79 66 43 72 40 62 63 30 51 76 67 16 67 6 82 29 62 59 77 85 68 48 9 3 37 48 89 87 44 37 47 1 8 5 49 73 100 58 75 4 37 71 73 80 18 19 15 25 13 49 89 97 59 18 58 32 25 81 29 25 80 72 28 84 8 95 22 10 99 90 47 75 26 36
14 72 77 12 28 7 30 5 21 66 67 65 27 45 13 62 58 27 60 94 99 35 49 93 35 4 44 71 70 73 83 15 95 82 27 96 9 70 13 84 33 35 13 43 52 34 76 35 36 76 23 98 22 81 47 62 15 85 99 17 54 41 79 18 34 37 36 92 2 6 76 87 45 57 31 84 94 64 67 74 95 70 43 94 79 93 5 1 54 44 91 59 43 16 39 9 84 14 61 92
29 48 11 100 57 57 75 21 68 70 82 84 71 48 46 81 99 28 98 98 46 13 38 66 58 38 30 12 78 74 88 50 43 28 69 56 98 28 62 27 89 79 56 19 61 35 63 46 22 17 60 6 52 75 98 9 60 81 59 50 97 23 82 92 95 72 79 30 8 48 36 90 63 55 80 34 5 17 94 88 84 59 19 49 91 88 49 38 44 14 12 1 68 3 81 56 33 11 78 55
36 18 60 98 81 66 45 53 95 39 12 73 29 51 41 52 46 40 90 88 56 83 2 84 79 95 95 52 29 19 78 56 63 36 27 67 52 86 8 65 2 30 77 3 41 37 3 88 11 34 71 15 33 16 53 67 26 60 46 50 19 80 48 25 58 84 5 80 57 9 87 52 39 51 85 22 5 88 97 60 47 87 42 46 70 60 7 5 85 3 24 96 84 77 33 6 49 47 98 56
29 97 78 30 42 67 42 33 93 1 51 7 78 64 34 64 13 36 50 93 1 50 73 45 41 5 82 10 30 56 36 44 56 52 100 23 74 47 56 60 76 28 79 27 95 28 57 17 72 24 73 58 13 67 95 26 71 8 16 61 79 55 93 44 6 7 58 61 59 86 59 9 56 25 55 32 2 26 31 41 66 69 49 64 95 93 90 28 63 48 14 56 15 93 25 48 90 53 44 99
39 58 56 81 27 29 13 28 79 88 40 26 89 15 39 46 30 1 9 17 89 91 21 58 72 40 33 10 31 78 48 68 58 83 92 90 63 64 72 15 63 60 2 90 98 63 23 72 97 86 43 66 1 22 91 15 100 32 59 42 77 40 3 45 66 29 52 11 24 61 84 21 72 60 81 90 34 53 57 26 100 71 25 26 52 83 43 94 90 36 92 27 22 63 57 49 53 38 81 64
94 15 9 46 34 54 7 51 62 72 51 18 5 50 70 6 47 39 51 51 25 44 16 69 66 58 60 63 5 70 27 6 43 59 11 51 57 61 32 22 36 91 76 19 14 44 31 93 14 68 55 24 58 87 72 61 92 66 86 85 88 77 17 58 6 65 91 51 13 88 7 59 92 14 95 18 58 88 83 83 2 69 99 41 10 84 46 74 69 30 75 94 52 5 52 58 100 74 25 52
54 79 84 32 65 71 17 9 15 43 32 46 3 10 89 70 98 1 86 81 82 89 1 51 68 15 26 32 57 44 48 97 48 98 42 53 28 18 78 2 61 32 46 16 2 85 85 78 84 49 43 99 85 1 65 20 79 32 73 97 80 30 48 49 47 32 43 35 62 74 49 50 30 1 19 100 46 9 10 23 53 99 34 57 82 86 13 13 87 19 40 87 36 81 90 93 70 21 7 71
45 79 63 19 17 3 49 18 46 25 86 74 13 26 31 91 29 99 80 66 59 73 80 98 60 74 70 63 18 15 14 46 68 75 72 64 93 12 52 65 96 51 98 44 20 74 80 63 64 21 56 33 57 53 79 69 94 56 83 97 15 52 33 60 80 14 30 42 52 58 91 97 24 39 80 64 29 49 36 5 62 85 83 9 97 25 93 79 44 30 29 14 67 61 74 92 50 93 93 47
78 87 37 46 63 64 25 67 72 37 33 85 11 16 67 75 33 37 30 71 67 51 31 17 56 96 64 76 62 11 56 67 43 47 54 55 47 43 24 9 56 48 67 6 19 5 27 74 59 16 35 5 83 54 89 22 47 87 51 10 30 50 3 73 25 3 5 46 38 69 30 5 90 79 20 19 41 4 59 3 46 95 21 32 8 6 51 12 32 21 33 86 39 85 91 21 51 66 86 98
72 76 38 99 38 8 93 72 34 45 33 40 96 58 11 95 12 84 14 13 88 50 6 50 13 17 55 96 69 61 87 71 28 32 3 50 91 14 72 76 37 86 6 89 27 15 6 49 12 72 51 100 72 14 45 76 6 30 38 61 41 7 74 34 32 48 74 55 72 15 22 98 72 83 70 47 76 99 87 20 73 94 54 21 27 1 5 80 17 74 45 52 65 34 98 33 76 21 57 80
56 41 95 84 76 83 17 11 35 93 34 71 48 60 13 55 26 27 50 48 34 73 28 79 17 15 26 78 66 96 2 34 29 17 78 99 55 44 31 92 8 75 71 10 41 49 14 89 34 37 3 90 97 57 87 65 22 27 7 52 95 56 12 56 56 91 51 95 58 84 12 64 90 94 36 9 85 2 64 17 94 38 24 27 96 24 3 5 48 38 47 54 41 37 84 31 88 70 82 11
89 49 11 37 76 67 83 57 58 56 39 75 44 53 15 91 78 17 93 48 25 21 23 58 92 64 68 32 83 86 36 84 30 8 6 53 94 2 97 34 18 94 60 89 52 1 46 63 98 35 90 9 94 83 16 1 89 20 54 83 61 94 24 99 97 74 88 9 61 50 43 13 58 20 90 55 82 99 4 23 78 67 50 4 68 33 69 97 1 31 85 53 76 84 59 53 19 49 83 4
66 73 37 83 99 59 61 43 81 97 76 36 5 47 81 7 36 66 69 73 26 81 94 70 22 28 50 54 42 97 96 9 75 49 41 1 94 91 21 25 92 28 49 54 42 39 99 36 77 69 60 33 7 53 63 62 51 41 17 35 56 34 75 64 65 89 88 63 67 94 9 25 94 91 37 54 72 46 10 61 7 67 72 43 87 93 14 21 34 80 31 1 55 55 9 6 82 90 21 10
100 100
74 75 22 86 53 87 13 61 7 58 59 45 92 70 28 1 91 54 98 97 46 55 82 9 70 24 16 30 47 44 52 39 22 93 49 79 64 24 64 72 20 32 77 47 44 60 32 99 57 31 80 73 1 14 12 21 19 29 90 33 26 10 28 49 63 15 62 72 23 51 97 34 31 9 56 9 82 8 49 55 23 86 94 61 38 69 38 51 94 18 33 80 2 23 73 84 53 24 67 93
42 85 24 52 90 66 58 94 49 21 86 90 44 32 55 36 30 12 89 44 84 84 34 99 1 63 5 97 94 78 1 57 83 61 87 73 54 72 17 55 10 19 24 65 69 72 37 76 10 75 20 42 94 4 83 53 30 31 26 60 45 99 92 56 82 43 62 55 9 23 96 78 69 99 37 99 79 95 41 64 4 58 38 63 80 86 42 89 8 19 42 100 68 75 37 67 92 55 96 48
21 8 79 42 31 30 32 13 34 98 87 3 84 79 42 96 8 49 45 19 37 24 24 52 92 97 10 84 53 48 61 12 3 1 81 16 66 65 10 1 53 31 34 69 57 43 100 28 41 23 21 24 87 70 78 39 4 15 89 80 87 84 44 51 20 71 84 74 19 91 60 20 21 65 22 80 64 44 44 97 50 76 45 78 8 68 54 81 67 21 16 92 17 45 50 77 6 22 100 31
32 88 74 10 15 89 37 92 20 88 88 63 44 65 12 6 70 96 70 28 61 57 74 28 11 72 40 99 14 58 57 13 94 28 82 41 61 32 11 23 66 41 77 8 38 15 38 57 27 98 62 10 51 50 94 3 54 23 87 32 89 75 12 47 21 90 24 78 7 7 33 1 53 1 58 67 32 16 79 14 4 20 68 24 75 66 87 98 40 64 60 39 65 67 85 76 51 100 34 76
37 81 97 32 48 1 76 71 24 57 86 16 12 63 24 40 63 97 96 45 93 74 35 90 89 75 26 1 75 1 58 99 89 70 66 1 68 28 95 25 46 69 77 15 84 59 95 28 78 64 79 37 11 84 25 50 65 45 96 42 86 44 93 67 16 61 70 91 35 72 42 9 22 9 36 52 41 84 28 20 84 55 14 60 37 39 41 94 33 17 82 37 54 7 53 17 65 57 20 32
61 3 83 2 53 58 38 61 77 78 25 88 34 81 31 55 51 83 76 43 62 44 34 51 27 36 57 6 76 47 52 73 50 67 15 32 31 46 97 99 77 7 51 49 89 58 66 2 93 68 13 27 74 25 26 18 60 12 47 22 17 100 95 77 38 8 90 52 71 10 42 96 51 41 58 1 61 14 40 29 4 94 58 71 90 75 42 10 61 42 23 35 32 89 66 44 41 21 58 39
71 63 17 36 1 57 38 74 75 26 69 46 100 67 99 10 9 8 89 23 70 80 13 58 27 32 85 60 45 21 42 20 100 2 2 58 7 69 2 18 64 75 89 5 62 88 91 25 96 58 34 96 61 67 61 49 67 68 22 64 8 43 31 21 6 29 65 86 39 86 80 1 84 26 18 84 58 58 64 7 15 13 65 51 62 97 41 24 11 45 60 51 94 68 3 43 52 9 37 80
100 87 50 47 59 44 30 99 89 23 56 43 69 79 79 59 15 14 98 3 59 47 92 90 32 69 70 63 74 42 7 19 86 31 91 89 40 19 66 34 54 25 71 29 75 75 92 28 42 21 13 79 40 37 39 72 93 83 52 56 72 63 53 97 74 83 59 54 4 28 61 4 51 98 66 8 65 40 76 24 55 33 93 10 8 27 89 82 3 14 68 49 14 77 84 58 39 68 88 64
67 16 2 39 91 72 56 33 5 76 24 5 74 34 84 41 76 74 70 96 72 54 62 92 74 1 20 45 87 56 23 70 27 6 4 92 47 11 49 55 42 12 32 94 84 77 13 46 66 98 41 2 50 29 48 63 94 46 88 80 23 60 66 11 27 31 24 75 18 74 6 32 81 92 16 64 7 96 55 97 93 32 11 51 12 78 78 89 65 18 49 68 38 73 58 90 51 89 82 16
31 3 23 71 80 91 42 57 4 53 18 56 64 90 78 23 65 48 44 97 41 45 45 22 21 15 80 85 38 32 24 48 54 31 40 90 72 51 97 21 2 100 59 98 11 60 2 26 77 17 94 90 73 26 75 19 98 19 78 77 26 69 99 13 45 20 76 3 14 48 65 82 45 75 29 52 41 31 99 23 36 46 82 47 68 11 90 78 97 35 20 11 13 99 64 2 20 20 85 34
62 82 50 28 66 20 32 70 19 29 52 72 34 48 34 47 77 1 26 63 35 55 69 70 56 73 17 9 47 60 44 55 62 86 3 30 92 20 18 22 71 97 60 100 71 91 51 20 1 75 45 9 31 73 91 87 80 72 52 21 66 51 56 48 83 72 91 78 70 72 95 12 9 83 6 3 89 18 25 24 33 40 13 80 45 63 74 77 25 17 36 21 36 29 88 94 52 88 80 50
16 77 74 26 91 66 47 64 28 97 88 40 10 10 98 42 43 84 90 90 11 5 20 29 99 15 30 84 40 15 47 4 88 59 30 98 97 96 33 2 11 95 81 1 4 9 96 70 80 9 65 91 28 60 67 58 81 96 74 56 49 74 18 89 96 5 93 5 32 70 53 46 45 76 53 43 32 93 79 74 20 79 86 73 54 22 7 99 9 42 28 60 42 70 31 90 17 31 61 86
57 23 99 26 59 24 78 77 88 4 71 54 72 87 25 81 97 53 17 30 53 40 48 43 86 53 19 90 54 79 44 84 42 51 62 2 61 93 6 89 6 49 44 77 50 77 94 75 59 69 31 50 1 53 94 65 27 9 24 64 9 31 27 17 46 54 47 4 16 77 31 71 45 97 46 79 66 78 23 4 31 98 64 43 49 9 18 32 89 75 36 94 81 52 59 71 19 10 19 11
56 16 88 61 96 11 46 97 42 58 59 20 6 64 71 55 21 10 68 62 92 75 52 10 97 56 68 18 34 66 72 42 11 9 76 28 24 93 15 18 47 2 97 3 23 95 31 9 19 71 28 73 7 87 61 51 61 1 2 62 38 63 17 84 67 73 98 65 21 69 18 62 61 18 30 21 33 54 45 40 85 75 70 92 21 31 62 65 27 3 94 6 32 78 4 30 48 9 43 20
96 82 42 78 65 69 27 12 88 100 72 48 100 66 41 97 41 82 95 15 4 83 52 46 76 95 66 62 23 4 70 41 83 25 46 81 53 22 37 85 63 68 84 90 3 56 73 76 13 14 5 26 81 28 71 92 16 2 84 40 38 55 39 53 77 91 34 98 68 34 14 58 91 77 45 86 37 61 13 16 70 57 29 49 74 89 78 7 43 9 80 25 72 13 51 58 94 47 55 50
72 54 73 11 35 66 17 53 15 65 84 17 8 92 7 51 8 95 93 82 63 97 38 29 23 64 23 62 56 40 25 55 27 51 63 68 75 48 91 64 18 3 71 26 81 62 22 32 14 96 21 25 11 84 47 87 10 20 83 22 5 19 80 54 12 73 72 1 30 97 43 38 13 72 24 5 21 12 55 64 54 30 66 83 71 24 64 49 8 49 87 23 30 91 47 67 62 23 54 66
92 51 13 40 97 70 97 13 93 54 80 59 75 18 69 83 39 25 14 7 4 18 74 78 36 96 47 70 31 66 82 55 100 49 12 25 69 53 1 21 62 56 69 56 84 76 79 3 93 95 2 41 83 70 30 52 23 7 14 96 78 58 25 80 27 88 52 89 23 26 97 51 93 53 33 42 48 63 37 66 4 15 60 88 28 22 85 13 1 59 51 69 83 100 49 80 97 5 2 62
68 49 92 38 71 92 82 88 18 44 91 57 61 30 15 44 59 87 39 8 20 99 98 51 84 20 48 47 28 84 69 9 72 75 86 13 55 91 13 17 85 85 41 68 27 74 78 82 85 25 1 59 37 64 34 23 42 76 92 89 97 92 100 72 32 14 20 23 43 30 20 96 52 68 100 67 17 9 68 98 90 14 67 95 94 82 4 89 26 86 8 9 33 34 19 24 69 12 66 64
76 67 33 48 35 34 84 92 3 4 50 89 37 51 11 96 33 99 64 3 32 82 82 9 33 38 75 56 47 70 32 45 56 73 78 95 91 54 28 69 41 23 6 44 3 72 10 70 32 29 56 22 16 92 83 24 3 61 31 86 20 76 99 74 99 1 65 24 66 15 26 56 28 49 27 67 34 5 88 54 60 33 11 85 58 44 20 79 22 23 61 92 98 64 77 74 1 72 99 78
75 41 95 12 77 30 31 28 28 41 88 40 67 21 67 18 55 95 16 66 41 66 88 77 42 5 90 15 42 88 18 69 97 34 67 92 26 45 6 30 41 31 66 21 92 75 26 56 29 85 14 55 91 34 33 45 87 14 84 83 6 75 52 22 6 45 100 64 62 7 80 7 22 14 17 70 1 5 21 3 68 18 1 25 30 83 1 17 85 89 62 64 29 45 14 40 22 58 22 54
79 74 10 51 68 61 16 38 44 22 21 9 90 69 61 16 6 14 83 62 72 68 42 57 71 85 9 93 81 18 96 15 56 3 4 50 3 51 94 83 40 42 51 68 27 9 55 15 53 30 90 61 65 21 39 12 15 73 70 34 42 64 5 18 57 15 63 68 93 69 29 12 91 12 44 54 46 63 20 61 2 20 3 84 85 54 76 91 89 12 24 43 12 1 72 77 67 92 47 39
72 30 72 64 14 63 16 67 81 91 99 76 27 66 61 6 92 52 16 58 14 3 74 88 94 91 98 87 40 99 71 87 99 26 89 8 2 83 61 17 98 86 92 20 9 75 60 40 67 34 24 93 78 24 14 20 64 73 27 93 82 27 22 77 44 2 36 65 11 22 80 24 83 15 35 74 28 39 87 94 96 44 46 22 30 52 63 84 74 99 36 90 52 64 100 82 93 52 54 63
67 18 29 46 60 61 1 48 81 18 74 58 95 58 20 90 9 100 31 66 74 9 51 34 93 92 90 85 78 43 87 6 5 48 92 34 21 15 27 9 20 45 80 13 55 22 11 41 84 78 2 52 68 16 85 91 86 5 52 99 39 67 34 81 24 5 80 10 98 71 69 38 23 61 96 64 8 15 66 32 33 86 46 24 85 30 4 5 27 56 39 13 1 9 14 77 79 100 58 69
43 62 75 13 83 73 75 1 25 29 4 73 38 28 59 73 83 94 17 89 33 28 44 64 86 49 67 40 86 87 92 7 49 10 92 15 23 39 89 85 35 87 16 88 9 48 23 39 72 57 89 48 72 25 62 36 40 86 74 44 60 17 26 76 85 11 93 57 40 69 6 52 67 76 7 4 31 97 90 79 69 61 87 20 12 2 87 79 95 83 1 94 73 13 77 62 58 37 26 44
73 66 2 53 26 6 49 60 35 21 99 59 69 64 37 47 7 97 32 59 47 45 74 51 42 74 61 86 2 64 93 53 89 78 84 13 78 99 67 48 99 77 9 64 52 76 18 64 94 15 65 28 66 14 69 79 37 97 47 35 96 29 56 36 4 86 51 10 78 100 49 75 70 67 63 44 2 31 78 25 29 13 85 23 28 95 42 23 16 34 23 13 95 12 57 56 25 6 73 93
11 10 77 50 11 10 73 77 61 79 71 43 34 26 10 84 70 3 67 9 89 65 3 20 99 35 79 42 12 27 96 8 64 50 87 97 71 24 32 63 8 100 25 56 81 12 95 5 74 38 12 69 99 2 46 58 38 98 17 68 74 67 73 63 15 49 51 91 88 45 54 35 55 49 30 28 96 17 81 5 74 80 33 88 32 13 7 52 87 28 84 65 83 54 20 12 59 46 91 24
11 63 30 2 75 23 51 61 83 81 54 23 86 17 98 84 59 77 14 13 5 63 35 43 18 39 95 61 51 39 5 89 42 88 22 17 52 51 74 41 84 47 45 42 68 92 28 6 85 56 62 7 97 56 24 58 27 22 6 7 73 34 32 96 15 38 68 63 59 17 64 11 54 14 46 37 1 75 73 57 47 4 43 65 3 4 77 86 23 17 39 94 31 40 33 5 92 55 22 73
57 95 59 59 68 4 52 43 96 64 7 46 13 85 90 6 10 2 99 32 99 30 15 98 73 74 98 93 85 41 17 70 20 20 87 38 46 59 31 55 26 5 49 66 24 31 55 96 94 24 97 60 70 67 72 39 37 99 85 41 4 26 50 29 89 83 98 14 13 60 15 50 84 44 6 87 52 16 9 19 79 29 34 52 35 71 66 13 16 89 73 43 29 54 93 71 45 41 37 29
71 74 20 32 64 1 51 88 86 58 61 88 29 87 8 86 78 76 8 52 55 7 49 49 10 99 33 80 12 68 31 100 9 23 87 8 67 64 12 4 42 46 13 68 58 37 54 46 74 90 12 8 73 23 15 23 88 3 30 42 80 14 3 33 26 81 52 80 37 17 99 1 97 93 32 29 71 68 68 49 37 7 84 64 2 46 23 32 42 42 6 7 59 5 13 73 93 91 38 69
16 86 47 76 52 8 49 28 27 19 65 6 86 34 19 67 62 89 33 60 63 11 59 87 54 52 23 66 25 15 74 62 24 15 86 83 14 3 85 9 27 12 51 99 35 54 40 89 51 51 98 45 55 44 94 68 65 1 86 58 87 3 37 87 68 61 42 83 9 18 97 32 25 7 30 92 8 6 45 9 71 28 69 39 49 50 89 48 13 97 62 10 23 84 20 4 77 21 53 19
16 70 55 29 73 81 29 56 83 92 96 26 65 54 34 100 60 75 82 8 91 75 58 47 14 94 26 31 55 78 18 16 26 34 42 77 75 32 50 32 60 15 16 90 91 56 72 1 54 96 81 99 41 78 92 20 50 15 86 90 62 76 69 5 31 40 77 5 84 10 50 10 48 31 29 62 18 45 39 69 50 30 2 59 54 2 83 6 38 48 1 81 28 19 64 75 29 5 62 20
11 73 39 32 85 36 6 3 40 21 77 49 37 79 30 56 95 61 68 24 32 11 11 74 77 91 11 47 66 80 61 64 64 62 14 28 77 71 54 75 28 18 47 88 27 89 6 47 54 76 38 77 84 52 88 36 90 10 13 74 88 29 97 88 10 12 5 71 68 57 15 85 94 55 86 52 26 42 40 78 26 1 7 27 25 3 54 74 84 99 39 68 34 28 74 56 68 76 55 55
28 51 1 36 86 29 94 59 33 68 45 91 5 55 99 82 69 46 23 12 21 80 21 45 42 99 32 75 17 85 24 8 71 34 46 18 12 26 41 46 57 87 2 70 15 98 66 18 40 6 71 82 38 8 75 7 84 50 15 49 37 25 13 17 95 9 90 14 80 50 100 52 74 70 46 6 59 18 24 23 30 78 28 51 7 7 47 37 28 63 74 53 74 40 22 87 54 45 82 35
69 94 7 37 93 33 77 85 95 51 21 66 72 67 95 64 15 55 83 27 24 88 93 40 23 66 20 23 41 27 14 79 24 17 43 11 54 43 96 9 37 19 27 89 52 59 91 19 70 74 27 26 11 73 32 66 48 83 54 36 10 43 71 17 78 61 47 5 55 66 68 31 81 5 45 28 30 20 15 63 36 59 43 16 56 17 7 50 15 96 71 73 19 89 15 2 91 86 42 54
